
553,"Margins on sales of the Company’s products in foreign countries and on sales of products that include components obtained from foreign suppliers, could be materially adversely affected by foreign currency exchange rate fluctuations.",2016,Margins on sales of the Company’s products in foreign countries and on sales of products that include components obtained from foreign suppliers could be materially adversely affected by foreign currency exchange rate fluctuations,margins sales company ’ products foreign countries sales products include components obtained foreign suppliers could materially adversely affected foreign currency exchange rate fluctuations
554,"In some circumstances, for competitive or other reasons, the Company may decide not to raise local prices to fully offset the dollar’s strengthening, or at all, which would adversely affect the U.S. dollar value of the Company’s foreign currency-denominated sales and earnings.",2016,In some circumstances for competitive or other reasons the Company may decide not to raise local prices to fully offset the dollar’s strengthening or at all which would adversely affect the US dollar value of the Company’s foreign currencydenominated sales and earnings,circumstances competitive reasons company may decide raise local prices fully offset dollar ’ strengthening would adversely affect us dollar value company ’ foreign currencydenominated sales earnings
555,"Additionally, strengthening of foreign currencies may also increase the Company’s cost of product components denominated in those currencies, thus adversely affecting gross margins.",2016,Additionally strengthening of foreign currencies may also increase the Company’s cost of product components denominated in those currencies thus adversely affecting gross margins,additionally strengthening foreign currencies may also increase company ’ cost product components denominated currencies thus adversely affecting gross margins
556,"Therefore, although management considers the likelihood of such an outcome to be remote, if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of management’s expectations, the Company’s consolidated financial statements for that reporting period could be materially adversely affected.",2016,Therefore although management considers the likelihood of such an outcome to be remote if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of management’s expectations the Company’s consolidated financial statements for that reporting period could be materially adversely affected,therefore although management considers likelihood outcome remote one legal matters resolved company reporting period amounts excess management ’ expectations company ’ consolidated financial statements reporting period could materially adversely affected
557,"Therefore, although management considers the likelihood of such an outcome to be remote, if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of management’s expectations, the Company’s consolidated financial statements for that reporting period could be materially adversely affected.",2016,Therefore although management considers the likelihood of such an outcome to be remote if one or more of these legal matters were resolved against the Company in a reporting period for amounts in excess of management’s expectations the Company’s consolidated financial statements for that reporting period could be materially adversely affected,therefore although management considers likelihood outcome remote one legal matters resolved company reporting period amounts excess management ’ expectations company ’ consolidated financial statements reporting period could materially adversely affected
558,"See the risk factor “ The Company could be impacted by unfavorable results of legal proceedings, such as being found to have infringed on intellectual property rights ” in Part I, Item 1A of this Form 10-K under the heading “Risk Factors.” The Company settled certain matters during the fourth quarter of 2016 that did not individually or in the aggregate have a material impact on the Company’s financial condition or operating results.",2016,See the risk factor “ The Company could be impacted by unfavorable results of legal proceedings such as being found to have infringed on intellectual property rights ” in Part I Item 1A of this Form 10K under the heading “Risk Factors” The Company settled certain matters during the fourth quarter of 2016 that did not individually or in the aggregate have a material impact on the Company’s financial condition or operating results,see risk factor “ company could impacted unfavorable results legal proceedings found infringed intellectual property rights ” part item 1a form 10k heading “ risk factors ” company settled certain matters fourth quarter 2016 individually aggregate material impact company ’ financial condition operating results
559,"Many of the forward-looking statements are located in Part II, Item 7 of this Form 10-K under the heading Managements Discussion and Analysis of Financial Condition and Results of Operations. Forward-looking statements provide current expectations of future events based on certain assumptions and include any statement that does not directly relate to any historical or current fact.",2015,Many of the forwardlooking statements are located in Part II Item 7 of this Form 10K under the heading Managements Discussion and Analysis of Financial Condition and Results of Operations Forwardlooking statements provide current expectations of future events based on certain assumptions and include any statement that does not directly relate to any historical or current fact,many forwardlooking statements located part ii item 7 form 10k heading managements discussion analysis financial condition results operations forwardlooking statements provide current expectations future events based certain assumptions include statement directly relate historical current fact
560,"The Company designs, manufactures and markets mobile communication and media devices, personal computers and portable digital music players, and sells a variety of related software, services, accessories, networking solutions and third-party digital content and applications.",2015,The Company designs manufactures and markets mobile communication and media devices personal computers and portable digital music players and sells a variety of related software services accessories networking solutions and thirdparty digital content and applications,company designs manufactures markets mobile communication media devices personal computers portable digital music players sells variety related software services accessories networking solutions thirdparty digital content applications
561,"The Companys products and services include iPhone®, iPad®, Mac®, iPod®, Apple Watch®, Apple TV®, a portfolio of consumer and professional software applications, iOS, OS X® and watchOS operating systems, iCloud®, Apple Pay® and a variety of accessory, service and support offerings.",2015,The Companys products and services include iPhone® iPad® Mac® iPod® Apple Watch® Apple TV® a portfolio of consumer and professional software applications iOS OS X® and watchOS operating systems iCloud® Apple Pay® and a variety of accessory service and support offerings,companys products services include iphone® ipad® mac® ipod® apple watch® apple tv® portfolio consumer professional software applications ios os x® watchos operating systems icloud® apple pay® variety accessory service support offerings
562,"The Company sells its products worldwide through its retail stores, online stores and direct sales force, as well as through third-party cellular network carriers, wholesalers, retailers and value-added resellers.",2015,The Company sells its products worldwide through its retail stores online stores and direct sales force as well as through thirdparty cellular network carriers wholesalers retailers and valueadded resellers,company sells products worldwide retail stores online stores direct sales force well thirdparty cellular network carriers wholesalers retailers valueadded resellers
563,"In addition, the Company sells a variety of third-party Apple compatible products, including application software and various accessories through its online and retail stores.",2015,In addition the Company sells a variety of thirdparty Apple compatible products including application software and various accessories through its online and retail stores,addition company sells variety thirdparty apple compatible products including application software various accessories online retail stores
564,"The Companys business strategy leverages its unique ability to design and develop its own operating systems, hardware, application software and services to provide its customers products and solutions with innovative design, superior ease-of-use and seamless integration.",2015,The Companys business strategy leverages its unique ability to design and develop its own operating systems hardware application software and services to provide its customers products and solutions with innovative design superior easeofuse and seamless integration,companys business strategy leverages unique ability design develop operating systems hardware application software services provide customers products solutions innovative design superior easeofuse seamless integration
565,"As part of its strategy, the Company continues to expand its platform for the discovery and delivery of digital content and applications through its Internet Services, which allows customers to discover and download digital content, iOS, Mac and Apple Watch applications, and books through either a Mac or Windows-based computer or through iPhone, iPad and iPod touch® devices (iOS devices) and Apple Watch.",2015,As part of its strategy the Company continues to expand its platform for the discovery and delivery of digital content and applications through its Internet Services which allows customers to discover and download digital content iOS Mac and Apple Watch applications and books through either a Mac or Windowsbased computer or through iPhone iPad and iPod touch® devices iOS devices and Apple Watch,part strategy company continues expand platform discovery delivery digital content applications internet services allows customers discover download digital content ios mac apple watch applications books either mac windowsbased computer iphone ipad ipod touch® devices ios devices apple watch
566,The Company also supports a community for the development of third-party software and hardware products and digital content that complement the Companys offerings.,2015,The Company also supports a community for the development of thirdparty software and hardware products and digital content that complement the Companys offerings,company also supports community development thirdparty software hardware products digital content complement companys offerings
567,The Company believes a high-quality buying experience with knowledgeable salespersons who can convey the value of the Companys products and services greatly enhances its ability to attract and retain customers.,2015,The Company believes a highquality buying experience with knowledgeable salespersons who can convey the value of the Companys products and services greatly enhances its ability to attract and retain customers,company believes highquality buying experience knowledgeable salespersons convey value companys products services greatly enhances ability attract retain customers
568,"Therefore, the Companys strategy also includes building and expanding its own retail and online stores and its third-party distribution network to effectively reach more customers and provide them with a high-quality sales and post-sales support experience.",2015,Therefore the Companys strategy also includes building and expanding its own retail and online stores and its thirdparty distribution network to effectively reach more customers and provide them with a highquality sales and postsales support experience,therefore companys strategy also includes building expanding retail online stores thirdparty distribution network effectively reach customers provide highquality sales postsales support experience
569,"In 2015, the Company changed its reportable operating segments as management began reporting business performance and making decisions primarily on a geographic basis, including the results of its retail stores in each respective geographic segment.",2015,In 2015 the Company changed its reportable operating segments as management began reporting business performance and making decisions primarily on a geographic basis including the results of its retail stores in each respective geographic segment,2015 company changed reportable operating segments management began reporting business performance making decisions primarily geographic basis including results retail stores respective geographic segment
570,"Although each reportable operating segment provides similar hardware and software products and similar services, they are managed separately to better align with the location of the Companys customers and distribution partners and the unique market dynamics of each geographic region.",2015,Although each reportable operating segment provides similar hardware and software products and similar services they are managed separately to better align with the location of the Companys customers and distribution partners and the unique market dynamics of each geographic region,although reportable operating segment provides similar hardware software products similar services managed separately better align location companys customers distribution partners unique market dynamics geographic region
571,"Released in September 2015, watchOS 2 is the first major software update for Apple Watch, providing users with new features, including new watch faces, the ability to add third-party app information on watch faces, Time Travel, and additional communication capabilities in Mail, Friends and Digital Touch.",2015,Released in September 2015 watchOS 2 is the first major software update for Apple Watch providing users with new features including new watch faces the ability to add thirdparty app information on watch faces Time Travel and additional communication capabilities in Mail Friends and Digital Touch,released september 2015 watchos 2 first major software update apple watch providing users new features including new watch faces ability add thirdparty app information watch faces time travel additional communication capabilities mail friends digital touch
572,"In September 2015, the Company announced tvOS, its operating system for the new Apple TV, which is expected to be available at the end of October 2015.",2015,In September 2015 the Company announced tvOS its operating system for the new Apple TV which is expected to be available at the end of October 2015,september 2015 company announced tvos operating system new apple tv expected available end october 2015
573,The tvOS operating system is based on the Companys iOS platform and will enable developers to create new apps and games specifically for Apple TV and deliver them to customers through the new Apple TV App Store.,2015,The tvOS operating system is based on the Companys iOS platform and will enable developers to create new apps and games specifically for Apple TV and deliver them to customers through the new Apple TV App Store,tvos operating system based companys ios platform enable developers create new apps games specifically apple tv deliver customers new apple tv app store
574,"The Company also has Multi-Touch versions of iLife and iWork applications designed specifically for use on iOS devices, which are available as free downloads for all new iPhones and iPads.",2015,The Company also has MultiTouch versions of iLife and iWork applications designed specifically for use on iOS devices which are available as free downloads for all new iPhones and iPads,company also multitouch versions ilife iwork applications designed specifically use ios devices available free downloads new iphones ipads
575,"The iTunes Store, available for iOS devices, Mac and Windows personal computers and Apple TV, allows customers to purchase and download music and TV shows, rent or purchase movies and download free podcasts.",2015,The iTunes Store available for iOS devices Mac and Windows personal computers and Apple TV allows customers to purchase and download music and TV shows rent or purchase movies and download free podcasts,itunes store available ios devices mac windows personal computers apple tv allows customers purchase download music tv shows rent purchase movies download free podcasts
576,"iCloud is the Companys cloud service which stores music, photos, contacts, calendars, mail, documents and more, keeping them up-to-date and available across multiple iOS devices, Mac and Windows personal computers and Apple TV.",2015,iCloud is the Companys cloud service which stores music photos contacts calendars mail documents and more keeping them uptodate and available across multiple iOS devices Mac and Windows personal computers and Apple TV,icloud companys cloud service stores music photos contacts calendars mail documents keeping uptodate available across multiple ios devices mac windows personal computers apple tv
577,"The Company sells a variety of Apple-branded and third-party Mac-compatible and iOS-compatible accessories, including Apple TV, Apple Watch, headphones, displays, storage devices, Beats products, and various other connectivity and computing products and supplies.",2015,The Company sells a variety of Applebranded and thirdparty Maccompatible and iOScompatible accessories including Apple TV Apple Watch headphones displays storage devices Beats products and various other connectivity and computing products and supplies,company sells variety applebranded thirdparty maccompatible ioscompatible accessories including apple tv apple watch headphones displays storage devices beats products various connectivity computing products supplies
578,"In September 2015, the Company announced the new Apple TV running on the Companys tvOS operating system and based on apps built for the television.",2015,In September 2015 the Company announced the new Apple TV running on the Companys tvOS operating system and based on apps built for the television,september 2015 company announced new apple tv running companys tvos operating system based apps built television
579,The Company sells its products and resells third-party products in most of its major markets directly to consumers and small and mid-sized businesses through its retail and online stores and its direct sales force.,2015,The Company sells its products and resells thirdparty products in most of its major markets directly to consumers and small and midsized businesses through its retail and online stores and its direct sales force,company sells products resells thirdparty products major markets directly consumers small midsized businesses retail online stores direct sales force
580,The Company further believes providing direct contact with its targeted customers is an effective way to demonstrate the advantages of its products over those of its competitors and providing a high-quality sales and after-sales support experience is critical to attracting new and retaining existing customers.,2015,The Company further believes providing direct contact with its targeted customers is an effective way to demonstrate the advantages of its products over those of its competitors and providing a highquality sales and aftersales support experience is critical to attracting new and retaining existing customers,company believes providing direct contact targeted customers effective way demonstrate advantages products competitors providing highquality sales aftersales support experience critical attracting new retaining existing customers
581,"To ensure a high-quality buying experience for its products in which service and education are emphasized, the Company continues to build and improve its distribution capabilities by expanding the number of its own retail stores worldwide.",2015,To ensure a highquality buying experience for its products in which service and education are emphasized the Company continues to build and improve its distribution capabilities by expanding the number of its own retail stores worldwide,ensure highquality buying experience products service education emphasized company continues build improve distribution capabilities expanding number retail stores worldwide
582,"The retail stores employ experienced and knowledgeable personnel who provide product advice, service and training and offer a wide selection of third-party hardware, software and other accessories that complement the Companys products.",2015,The retail stores employ experienced and knowledgeable personnel who provide product advice service and training and offer a wide selection of thirdparty hardware software and other accessories that complement the Companys products,retail stores employ experienced knowledgeable personnel provide product advice service training offer wide selection thirdparty hardware software accessories complement companys products
583,"The Company believes effective integration of technology into classroom instruction can result in higher levels of student achievement and has designed a range of products, services and programs to address the needs of education customers.",2015,The Company believes effective integration of technology into classroom instruction can result in higher levels of student achievement and has designed a range of products services and programs to address the needs of education customers,company believes effective integration technology classroom instruction result higher levels student achievement designed range products services programs address needs education customers
584,"The Company sells its products to the education market through its direct sales force, select third-party resellers and its online and retail stores.",2015,The Company sells its products to the education market through its direct sales force select thirdparty resellers and its online and retail stores,company sells products education market direct sales force select thirdparty resellers online retail stores
585,The Company also sells its hardware and software products to enterprise and government customers in each of its reportable operating segments.,2015,The Company also sells its hardware and software products to enterprise and government customers in each of its reportable operating segments,company also sells hardware software products enterprise government customers reportable operating segments
586,"The Companys products are compatible with thousands of third-party business applications and services, and its tools enable the development and secure deployment of custom applications as well as remote device administration.",2015,The Companys products are compatible with thousands of thirdparty business applications and services and its tools enable the development and secure deployment of custom applications as well as remote device administration,companys products compatible thousands thirdparty business applications services tools enable development secure deployment custom applications well remote device administration
587,The markets for the Companys products and services are highly competitive and the Company is confronted by aggressive competition in all areas of its business.,2015,The markets for the Companys products and services are highly competitive and the Company is confronted by aggressive competition in all areas of its business,markets companys products services highly competitive company confronted aggressive competition areas business
588,"These markets are characterized by frequent product introductions and rapid technological advances that have substantially increased the capabilities and use of mobile communication and media devices, personal computers and other digital electronic devices.",2015,These markets are characterized by frequent product introductions and rapid technological advances that have substantially increased the capabilities and use of mobile communication and media devices personal computers and other digital electronic devices,markets characterized frequent product introductions rapid technological advances substantially increased capabilities use mobile communication media devices personal computers digital electronic devices
589,The Companys competitors that sell mobile devices and personal computers based on other operating systems have aggressively cut prices and lowered their product margins to gain or maintain market share.,2015,The Companys competitors that sell mobile devices and personal computers based on other operating systems have aggressively cut prices and lowered their product margins to gain or maintain market share,companys competitors sell mobile devices personal computers based operating systems aggressively cut prices lowered product margins gain maintain market share
590,The Companys financial condition and operating results can be adversely affected by these and other industry-wide downward pressures on gross margins.,2015,The Companys financial condition and operating results can be adversely affected by these and other industrywide downward pressures on gross margins,companys financial condition operating results adversely affected industrywide downward pressures gross margins
591,"Principal competitive factors important to the Company include price, product features (including security features), relative price and performance, product quality and reliability, design innovation, a strong third-party software and accessories ecosystem, marketing and distribution capability, service and support and corporate reputation.",2015,Principal competitive factors important to the Company include price product features including security features relative price and performance product quality and reliability design innovation a strong thirdparty software and accessories ecosystem marketing and distribution capability service and support and corporate reputation,principal competitive factors important company include price product features including security features relative price performance product quality reliability design innovation strong thirdparty software accessories ecosystem marketing distribution capability service support corporate reputation
592,"The Company expects competition in these markets to intensify significantly as competitors attempt to imitate some of the features of the Companys products and applications within their own products or, alternatively, collaborate with each other to offer solutions that are more competitive than those they currently offer.",2015,The Company expects competition in these markets to intensify significantly as competitors attempt to imitate some of the features of the Companys products and applications within their own products or alternatively collaborate with each other to offer solutions that are more competitive than those they currently offer,company expects competition markets intensify significantly competitors attempt imitate features companys products applications within products alternatively collaborate offer solutions competitive currently offer
593,"The Companys digital content services have faced significant competition from other companies promoting their own digital music and content products and services, including those offering free peer-to-peer music and video services.",2015,The Companys digital content services have faced significant competition from other companies promoting their own digital music and content products and services including those offering free peertopeer music and video services,companys digital content services faced significant competition companies promoting digital music content products services including offering free peertopeer music video services
594,The Companys future financial condition and operating results depend on the Companys ability to continue to develop and offer new innovative products and services in each of the markets in which it competes.,2015,The Companys future financial condition and operating results depend on the Companys ability to continue to develop and offer new innovative products and services in each of the markets in which it competes,companys future financial condition operating results depend companys ability continue develop offer new innovative products services markets competes
595,"The Company believes it offers superior innovation and integration of the entire solution including the hardware (iOS devices, Mac, Apple Watch and Apple TV), software (iOS, OS X, watchOS and tvOS), online services and distribution of digital content and applications (Internet Services).",2015,The Company believes it offers superior innovation and integration of the entire solution including the hardware iOS devices Mac Apple Watch and Apple TV software iOS OS X watchOS and tvOS online services and distribution of digital content and applications Internet Services,company believes offers superior innovation integration entire solution including hardware ios devices mac apple watch apple tv software ios os x watchos tvos online services distribution digital content applications internet services
596,Some of the Companys current and potential competitors have substantial resources and may be able to provide such products and services at little or no profit or even at a loss to compete with the Companys offerings.,2015,Some of the Companys current and potential competitors have substantial resources and may be able to provide such products and services at little or no profit or even at a loss to compete with the Companys offerings,companys current potential competitors substantial resources may able provide products services little profit even loss compete companys offerings
597,"In addition, the Company competes for various components with other participants in the markets for mobile communication and media devices and personal computers.",2015,In addition the Company competes for various components with other participants in the markets for mobile communication and media devices and personal computers,addition company competes various components participants markets mobile communication media devices personal computers
598,"Therefore, many components used by the Company, including those that are available from multiple sources, are at times subject to industry-wide shortage and significant pricing fluctuations that could materially adversely affect the Companys financial condition and operating results.",2015,Therefore many components used by the Company including those that are available from multiple sources are at times subject to industrywide shortage and significant pricing fluctuations that could materially adversely affect the Companys financial condition and operating results,therefore many components used company including available multiple sources times subject industrywide shortage significant pricing fluctuations could materially adversely affect companys financial condition operating results
599,"If the Companys supply of components were delayed or constrained, or if an outsourcing partner delayed shipments of completed products to the Company, the Companys financial condition and operating results could be materially adversely affected.",2015,If the Companys supply of components were delayed or constrained or if an outsourcing partner delayed shipments of completed products to the Company the Companys financial condition and operating results could be materially adversely affected,companys supply components delayed constrained outsourcing partner delayed shipments completed products company companys financial condition operating results could materially adversely affected
600,"The Companys business and financial performance could also be materially adversely affected depending on the time required to obtain sufficient quantities from the original source, or to identify and obtain sufficient quantities from an alternative source.",2015,The Companys business and financial performance could also be materially adversely affected depending on the time required to obtain sufficient quantities from the original source or to identify and obtain sufficient quantities from an alternative source,companys business financial performance could also materially adversely affected depending time required obtain sufficient quantities original source identify obtain sufficient quantities alternative source
601,"Continued availability of these components at acceptable prices, or at all, may be affected if those suppliers concentrated on the production of common components instead of components customized to meet the Companys requirements.",2015,Continued availability of these components at acceptable prices or at all may be affected if those suppliers concentrated on the production of common components instead of components customized to meet the Companys requirements,continued availability components acceptable prices may affected suppliers concentrated production common components instead components customized meet companys requirements
602,"Therefore, the Company remains subject to significant risks of supply shortages and price increases that could materially adversely affect its financial condition and operating results.",2015,Therefore the Company remains subject to significant risks of supply shortages and price increases that could materially adversely affect its financial condition and operating results,therefore company remains subject significant risks supply shortages price increases could materially adversely affect financial condition operating results
603,"Although the Company works closely with its outsourcing partners on manufacturing schedules, the Companys operating results could be adversely affected if its outsourcing partners were unable to meet their production commitments.",2015,Although the Company works closely with its outsourcing partners on manufacturing schedules the Companys operating results could be adversely affected if its outsourcing partners were unable to meet their production commitments,although company works closely outsourcing partners manufacturing schedules companys operating results could adversely affected outsourcing partners unable meet production commitments
604,"Because the industries in which the Company competes are characterized by rapid technological advances, the Companys ability to compete successfully depends heavily upon its ability to ensure a continual and timely flow of competitive products, services and technologies to the marketplace.",2015,Because the industries in which the Company competes are characterized by rapid technological advances the Companys ability to compete successfully depends heavily upon its ability to ensure a continual and timely flow of competitive products services and technologies to the marketplace,industries company competes characterized rapid technological advances companys ability compete successfully depends heavily upon ability ensure continual timely flow competitive products services technologies marketplace
605,"The Company continues to develop new technologies to enhance existing products and to expand the range of its product offerings through R&D, licensing of intellectual property and acquisition of third-party businesses and technology.",2015,The Company continues to develop new technologies to enhance existing products and to expand the range of its product offerings through RD licensing of intellectual property and acquisition of thirdparty businesses and technology,company continues develop new technologies enhance existing products expand range product offerings rd licensing intellectual property acquisition thirdparty businesses technology
606,"The Company currently holds rights to patents and copyrights relating to certain aspects of its hardware devices, accessories, software and services.",2015,The Company currently holds rights to patents and copyrights relating to certain aspects of its hardware devices accessories software and services,company currently holds rights patents copyrights relating certain aspects hardware devices accessories software services
607,"Although the Company believes the ownership of such patents, copyrights, trademarks and service marks is an important factor in its business and that its success does depend in part on such ownership, the Company relies primarily on the innovative skills, technical competence and marketing abilities of its personnel.",2015,Although the Company believes the ownership of such patents copyrights trademarks and service marks is an important factor in its business and that its success does depend in part on such ownership the Company relies primarily on the innovative skills technical competence and marketing abilities of its personnel,although company believes ownership patents copyrights trademarks service marks important factor business success depend part ownership company relies primarily innovative skills technical competence marketing abilities personnel
608,Many of the Companys products are designed to include intellectual property obtained from third parties.,2015,Many of the Companys products are designed to include intellectual property obtained from third parties,many companys products designed include intellectual property obtained third parties
609,"Because of technological changes in the industries in which the Company competes, current extensive patent coverage and the rapid rate of issuance of new patents, it is possible that certain components of the Companys products, processes and services may unknowingly infringe existing patents or intellectual property rights of others.",2015,Because of technological changes in the industries in which the Company competes current extensive patent coverage and the rapid rate of issuance of new patents it is possible that certain components of the Companys products processes and services may unknowingly infringe existing patents or intellectual property rights of others,technological changes industries company competes current extensive patent coverage rapid rate issuance new patents possible certain components companys products processes services may unknowingly infringe existing patents intellectual property rights others
610,"While some Mac computers are manufactured in the U.S. and Ireland, substantially all of the Companys hardware products are currently manufactured by outsourcing partners that are located primarily in Asia.",2015,While some Mac computers are manufactured in the US and Ireland substantially all of the Companys hardware products are currently manufactured by outsourcing partners that are located primarily in Asia,mac computers manufactured us ireland substantially companys hardware products currently manufactured outsourcing partners located primarily asia
611,"While some Mac computers are manufactured in the U.S. and Ireland, substantially all of the Companys hardware products are currently manufactured by outsourcing partners that are located primarily in Asia.",2015,While some Mac computers are manufactured in the US and Ireland substantially all of the Companys hardware products are currently manufactured by outsourcing partners that are located primarily in Asia,mac computers manufactured us ireland substantially companys hardware products currently manufactured outsourcing partners located primarily asia
612,"Margins on sales of the Companys products in foreign countries and on sales of products that include components obtained from foreign suppliers, can be adversely affected by foreign currency exchange rate fluctuations and by international trade regulations, including tariffs and antidumping penalties.",2015,Margins on sales of the Companys products in foreign countries and on sales of products that include components obtained from foreign suppliers can be adversely affected by foreign currency exchange rate fluctuations and by international trade regulations including tariffs and antidumping penalties,margins sales companys products foreign countries sales products include components obtained foreign suppliers adversely affected foreign currency exchange rate fluctuations international trade regulations including tariffs antidumping penalties
613,"In addition, where available, consumers may purchase APP or AC+, which extends service coverage on many of the Companys hardware products.",2015,In addition where available consumers may purchase APP or AC which extends service coverage on many of the Companys hardware products,addition available consumers may purchase app ac extends service coverage many companys hardware products
614,"The business, financial condition and operating results of the Company can be affected by a number of factors, whether currently known or unknown, including but not limited to those described below, any one or more of which could, directly or indirectly, cause the Companys actual financial condition and operating results to vary materially from past, or from anticipated future, financial condition and operating results.",2015,The business financial condition and operating results of the Company can be affected by a number of factors whether currently known or unknown including but not limited to those described below any one or more of which could directly or indirectly cause the Companys actual financial condition and operating results to vary materially from past or from anticipated future financial condition and operating results,business financial condition operating results company affected number factors whether currently known unknown including limited described one could directly indirectly cause companys actual financial condition operating results vary materially past anticipated future financial condition operating results
615,"Any of these factors, in whole or in part, could materially and adversely affect the Companys business, financial condition, operating results and stock price.",2015,Any of these factors in whole or in part could materially and adversely affect the Companys business financial condition operating results and stock price,factors whole part could materially adversely affect companys business financial condition operating results stock price
616,"Uncertainty about global and regional economic conditions poses a risk as consumers and businesses may postpone spending in response to tighter credit, higher unemployment, financial market volatility, government austerity programs, negative financial news, declines in income or asset values and/or other factors.",2015,Uncertainty about global and regional economic conditions poses a risk as consumers and businesses may postpone spending in response to tighter credit higher unemployment financial market volatility government austerity programs negative financial news declines in income or asset values andor other factors,uncertainty global regional economic conditions poses risk consumers businesses may postpone spending response tighter credit higher unemployment financial market volatility government austerity programs negative financial news declines income asset values andor factors
617,These worldwide and regional economic conditions could have a material adverse effect on demand for the Companys products and services.,2015,These worldwide and regional economic conditions could have a material adverse effect on demand for the Companys products and services,worldwide regional economic conditions could material adverse effect demand companys products services
618,Demand also could differ materially from the Companys expectations as a result of currency fluctuations because the Company generally raises prices on goods and services sold outside the U.S. to correspond with the effect of a strengthening of the U.S. dollar.,2015,Demand also could differ materially from the Companys expectations as a result of currency fluctuations because the Company generally raises prices on goods and services sold outside the US to correspond with the effect of a strengthening of the US dollar,demand also could differ materially companys expectations result currency fluctuations company generally raises prices goods services sold outside us correspond effect strengthening us dollar
